Date,Episode,Total_Reward,Total_Loss
2024-12-02,463,-393.2186730421031,11.917289167064222
2024-12-02,464,-390.32922957740857,11.875436008382234
2024-12-02,465,-392.681781376757,13.902086831447564
2024-12-02,466,-390.712788569189,10.847030855765233
2024-12-02,467,-391.97203214302147,14.003307764738128
2024-12-02,468,-391.40367597458544,11.78879859207083
2024-12-02,469,-391.563597223733,13.469297935022674
2024-12-02,470,-389.9266016712412,9.964525918007821
2024-12-02,471,-389.7262889144273,10.906851430290683
2024-12-02,472,-394.05097819720396,16.45286531460922
2024-12-02,473,-390.07922291554286,11.763216840658453
2024-12-02,474,-393.28178206455095,16.026338040167015
2024-12-02,475,-390.380132097729,11.983665215176108
2024-12-02,476,-390.9342469187978,11.458942733378032
2024-12-02,477,-392.5269770500504,11.712878389627576
2024-12-02,478,-393.05121995705923,14.578456612598007
2024-12-02,479,-389.9441122499088,12.45188232372098
2024-12-02,480,-391.98487112633137,13.19314897262961
2024-12-02,481,-390.54038400520324,12.024191078933477
2024-12-02,482,-392.93507895928263,15.740671835807168
2024-12-02,483,-392.6407025290793,14.61476336842856
2024-12-02,484,-391.2399283110321,12.480367034914696
2024-12-02,485,-391.919084945811,13.4465424097663
2024-12-02,486,-391.24011918051167,13.394317886346833
2024-12-02,487,-392.84863777265423,14.215741895407753
2024-12-02,488,-392.29990683389354,14.398547939500794
2024-12-02,489,-390.72381894532555,11.62854103937551
2024-12-02,490,-392.701261492119,14.82444504318933
2024-12-02,491,-389.3754154053841,10.175891834834058
2024-12-02,492,-390.2064323503944,11.181575018616467
2024-12-02,493,-390.87810451343563,12.153250181244013
2024-12-02,494,-390.11260912058015,11.809632850070207
2024-12-02,495,-387.9869147358663,10.584725162561602
2024-12-02,496,-389.40665925824874,9.02777544733328
2024-12-02,497,-389.7413482680696,10.90466804457029
2024-12-02,498,-392.6159000332674,12.502153575805648
2024-12-02,499,-395.4830376972191,13.379993578965848
2024-12-02,500,-397.9874929177829,15.227043976747007
2024-12-02,501,-396.2515348694632,15.073678681651778
2024-12-02,502,-395.0746169454372,14.322933688586314
2024-12-02,503,-391.5991404905061,13.141162493032343
2024-12-02,504,-391.32229595310037,11.63274074781713
2024-12-02,505,-391.08843898773733,12.047667197881871
2024-12-02,506,-393.34423493441795,11.685187054461714
2024-12-02,507,-390.9942013858411,10.557316980588766
2024-12-02,508,-390.3650254830982,11.341073402173143
2024-12-02,509,-389.6264637379119,11.62275458535726
2024-12-02,510,-391.4356440203229,12.80618879211338
2024-12-02,511,-393.1584084343653,12.515470539427758
2024-12-02,512,-391.6278456800144,11.915247372329334
2024-12-02,513,-387.73506684110134,9.16001832467699
2024-12-02,514,-388.3233286323254,9.35087524974483
2024-12-02,515,-390.21703852319104,12.030936005471862
2024-12-02,516,-392.7467205761866,13.72206630912464
2024-12-02,517,-397.55189027408176,17.98287884226822
2024-12-02,518,-397.68223115139926,13.392160056788018
2024-12-02,519,-397.755562465948,15.740400130722628
2024-12-02,520,-392.8813249046623,13.264391544463143
2024-12-02,521,-394.5810727398337,16.773183061178372
2024-12-02,522,-394.6284856899489,15.360097426293283
2024-12-02,523,-394.6127258545014,16.07855882147083
2024-12-02,524,-400.7318091002903,16.9078065014948
2024-12-02,525,-400.3975888373391,19.700342701870227
2024-12-02,526,-404.61328370004753,21.614939325165818
2024-12-02,527,-404.59494085054854,19.295730031319604
2024-12-02,528,-405.7192405396312,21.073175998596533
2024-12-02,529,-400.87651594237235,15.950236915927336
2024-12-02,530,-402.9929026603439,20.001442396173694
2024-12-02,531,-402.85430285028735,16.478938963732787
2024-12-02,532,-398.1224754706645,13.350473568751891
2024-12-02,533,-390.86973712452914,11.662326413560946
2024-12-02,534,-391.5733642283869,10.955695086401347
